10,20,40,60,80,100,125,150,175,200
0.203999702517273,0.195999714183262,0.19399971709976,0.19399971709976,0.191999720016257,0.191999720016257,,,,0.191999720016257
0.20199970543377,0.195999714183262,0.191999720016257,0.191999720016257,0.191999720016257,0.191999720016257,0.191999720016257,0.189999722932754,0.189999722932754,0.189999631519272
0.203999702517273,0.195999714183262,0.19399971709976,0.19399971709976,0.191999720016257,0.191999720016257,,,,0.191999720016257
0.20199970543377,0.195999714183262,0.191999720016257,0.191999720016257,0.191999720016257,0.191999720016257,,,,0.189999631519272
0.205999699600776,0.199999708350268,0.195999714183262,0.195999714183262,0.195999714183262,0.195999714183262,,,,0.19399971709976
0.205999699600776,0.199999708350268,0.195999714183262,0.195999714183262,0.195999714183262,0.195999714183262,,,,0.194999621822411
