100,120,140,160,180,200,220,240,260,280,300
1.5150700177182,1.4946179454092,1.48552126130968,1.48259147370232,1.48349791719215,1.48687854528792,1.4918656357038,1.49781137453508,1.50441060791625,1.51117557082687,1.51788306706588
1.48267343684798,1.46026619354274,1.44847144098282,1.44269462535977,1.44087219934554,1.44155630057693,1.44387675388978,1.44704310280926,1.45040670321558,1.45358256545723,1.45631973399396
