10,20,30,40,50,60,70,80,90,100,150,200,250,300
2.85502210282178,2.06202550803195,1.73258043166184,1.54103190669241,1.45099236720407,1.41905005105175,1.39585059461778,1.37776376226473,1.36468952223769,1.35540451828905,1.34380526103897,1.35731913403519,1.37623053009796,1.39373287467786
2.84606055427044,2.05316925063083,1.72380698808923,1.53241047954527,1.43794145895677,1.40526690618362,1.38237109506724,1.36390369985803,1.35007526585951,1.3404981881891,1.32613801193104,1.33690406574041,1.35469045567629,1.37036602610764
